120,172,1
21,431,1
194,311,1
21,205,1
21,205,1
194,311,1
21,179,1
21,150,1
21,150,1
21,150,1
21,603,1
21,150,1
118,771,1
118,771,1
118,311,1
118,311,1
118,311,1
118,311,1
118,311,1
118,311,1
116,826,1
119,275,1
119,335,1
123,845,1
120,172,1
181,826,1
29,271,1
50,335,1
29,95,1
29,79,1
29,56,1
29,56,1
29,56,1
29,56,1
29,56,1
29,56,1
50,771,1
50,771,1
120,311,1
120,311,1
120,223,1
120,172,1
120,172,1
120,172,1
120,172,1
120,172,1
194,786,1
194,786,1
194,786,1
194,786,1
95,311,1
95,311,1
95,311,1
95,311,1
95,311,1
95,311,1
95,311,1
95,311,1
95,311,1
95,205,1
56,939,1
222,267,1
222,267,1
222,267,1
222,267,1
222,267,1
95,123,1
95,118,1
95,118,1
95,118,1
95,118,1
56,194,1
172,311,1
205,311,1
56,194,1
194,786,1
194,786,1
194,786,1
194,786,1
116,778,1
116,123,1
113,513,1
113,513,1
113,513,1
105,513,1
762,771,1
105,113,1
105,113,1
105,113,1
105,113,1
105,113,1
105,113,1
95,819,1
95,771,1
95,771,1
95,771,1
205,311,1
95,118,1
172,311,1
172,311,1
39,120,1
39,120,1
39,120,1
39,120,1
39,120,1
39,120,1
39,120,1
39,120,1
39,120,1
39,120,1
150,601,1
150,762,1
150,762,1
150,762,1
150,762,1
150,762,1
153,205,1
448,826,1
431,778,1
431,778,1
150,601,1
39,120,1
39,120,1
39,120,1
123,845,1
123,845,1
123,845,1
123,845,1
123,845,1
123,845,1
123,845,1
123,845,1
123,845,1
123,845,1
123,845,1
39,253,1
778,826,1
492,938,1
150,196,1
150,271,1
150,271,1
39,120,1
39,120,1
39,120,1
39,120,1
431,778,1
431,778,1
123,253,1
123,253,1
311,481,1
50,179,1
285,762,1
285,762,1
285,762,1
285,762,1
285,762,1
285,762,1
285,762,1
164,311,1
172,311,1
172,311,1
172,311,1
172,311,1
172,311,1
172,311,1
172,311,1
172,311,1
172,311,1
172,311,1
172,311,1
311,496,1
172,311,1
311,496,1
120,819,1
123,253,1
123,253,1
311,786,1
311,786,1
311,786,1
311,786,1
311,786,1
311,786,1
311,771,1
123,253,1
123,253,1
123,253,1
123,253,1
123,253,1
123,253,1
123,253,1
123,253,1
122,448,1
122,448,1
122,448,1
122,448,1
311,496,1
95,118,1
123,845,1
63,481,1
271,601,1
63,481,1
63,481,1
271,601,1
63,481,1
63,481,1
63,481,1
63,481,1
63,481,1
63,481,1
63,481,1
63,481,1
223,496,1
271,601,1
271,601,1
271,601,1
271,601,1
271,601,1
63,481,1
271,601,1
271,601,1
271,601,1
271,601,1
271,601,1
271,601,1
271,601,1
271,601,1
271,601,1
271,601,1
271,601,1
63,481,1
80,253,1
223,496,1
63,481,1
271,448,1
271,601,1
271,601,1
267,272,1
271,601,1
778,826,1
15,95,1
15,95,1
79,122,1
765,826,1
79,253,1
79,275,1
63,481,1
79,181,1
80,95,1
271,601,1
271,601,1
271,601,1
271,601,1
80,118,1
271,601,1
123,253,2
765,786,2
765,786,2
765,786,2
765,786,2
123,253,2
66,102,2
123,253,2
123,253,2
765,786,2
765,786,2
765,786,2
66,102,2
765,786,2
66,102,2
66,102,2
66,102,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
63,271,2
123,253,2
123,253,2
123,253,2
123,253,2
765,786,2
80,765,2
123,164,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
66,102,2
66,179,2
66,196,2
66,209,2
66,209,2
66,209,2
66,209,2
66,209,2
63,154,2
66,804,2
79,95,2
79,95,2
120,494,2
50,102,2
120,494,2
120,494,2
120,765,2
120,765,2
120,765,2
120,765,2
120,765,2
120,765,2
120,765,2
120,765,2
120,765,2
120,765,2
120,765,2
120,765,2
120,765,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
66,102,2
120,765,2
123,253,2
123,253,2
48,66,2
48,66,2
63,481,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
63,481,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
778,804,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
511,804,2
511,804,2
511,804,2
511,804,2
39,804,2
765,786,2
511,804,2
511,804,2
511,804,2
511,804,2
511,804,2
511,804,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,66,2
48,80,2
511,804,2
48,134,2
48,179,2
63,481,2
63,481,2
63,481,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
48,804,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
79,102,2
123,253,2
123,253,2
123,253,2
63,481,2
123,253,2
123,253,2
123,253,2
48,179,2
48,179,2
48,179,2
48,179,2
48,209,2
48,209,2
63,481,2
63,481,2
63,481,2
48,209,2
48,209,2
48,209,2
48,209,2
48,209,2
48,209,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
123,253,2
120,494,2
120,494,2
120,494,2
105,113,2
105,113,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
102,601,2
102,271,2
102,240,2
102,240,2
105,113,2
102,179,2
102,179,2
102,179,2
765,786,2
95,786,2
765,786,2
765,786,2
80,311,2
95,496,2
80,311,2
80,311,2
80,494,2
80,494,2
102,179,2
105,113,2
105,113,2
105,275,2
80,222,2
80,222,2
80,222,2
80,222,2
80,222,2
80,222,2
80,222,2
80,222,2
80,222,2
80,222,2
116,762,2
116,481,2
116,481,2
80,222,2
113,513,2
80,222,2
80,222,2
80,222,2
113,242,2
113,242,2
113,242,2
113,242,2
113,223,2
113,194,2
113,194,2
113,194,2
80,222,2
80,494,2
80,494,2
80,762,2
80,765,2
95,123,2
95,123,2
95,123,2
95,123,2
95,123,2
95,123,2
80,765,2
80,765,2
80,765,2
80,765,2
80,765,2
95,123,2
80,765,2
80,765,2
80,765,2
80,765,2
80,765,2
63,105,2
63,105,2
80,765,2
80,765,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
80,765,2
95,123,2
80,222,2
95,123,2
95,194,2
80,765,2
80,765,2
80,765,2
80,765,2
80,765,2
95,253,2
80,765,2
762,875,2
762,875,2
762,875,2
95,194,2
95,194,2
95,194,2
95,194,2
95,194,2
95,194,2
80,765,2
95,194,2
95,194,2
95,194,2
95,194,2
95,194,2
95,194,2
95,194,2
95,194,2
95,194,2
95,194,2
95,181,2
80,222,2
80,222,2
80,222,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
80,765,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
765,786,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
119,875,2
119,762,2
50,875,2
50,875,2
765,786,2
119,275,2
119,275,2
765,786,2
765,786,2
119,275,2
119,275,2
765,786,2
765,786,2
79,311,2
79,804,2
79,804,2
79,804,2
119,275,2
765,786,2
765,786,2
80,222,2
765,786,2
120,494,2
765,786,2
765,786,2
120,494,2
120,494,2
120,494,2
120,494,2
765,786,2
120,494,2
120,494,2
120,494,2
120,494,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
765,786,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
120,494,2
50,771,2
765,786,2
15,29,2
48,66,2
285,875,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,268,2
184,268,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
29,95,2
184,268,2
29,95,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
184,778,2
29,95,2
184,268,2
184,268,2
184,268,2
275,762,2
275,804,2
275,804,2
275,875,2
285,481,2
285,481,2
285,481,2
285,875,2
285,875,2
285,875,2
285,875,2
285,875,2
222,267,2
285,875,2
285,875,2
285,875,2
285,875,2
222,267,2
17,66,2
17,66,2
17,66,2
17,66,2
17,66,2
205,496,2
17,66,2
17,66,2
285,875,2
184,778,2
222,267,2
172,196,2
184,268,2
29,222,2
29,222,2
184,268,2
184,268,2
184,268,2
184,268,2
184,268,2
184,268,2
184,268,2
184,268,2
184,268,2
222,267,2
184,268,2
184,268,2
184,268,2
184,268,2
184,268,2
184,267,2
184,185,2
184,185,2
179,222,2
179,222,2
179,209,2
179,209,2
222,267,2
184,268,2
184,804,2
184,804,2
184,804,2
21,48,2
21,48,2
21,48,2
21,48,2
21,66,2
21,66,2
21,66,2
21,66,2
21,66,2
21,66,2
205,496,2
205,496,2
21,48,2
205,496,2
21,66,2
21,66,2
21,66,2
21,66,2
21,66,2
21,66,2
21,66,2
21,66,2
21,66,2
21,66,2
21,66,2
21,66,2
